order_id,source,application_datetime,gender,first_call,first_reach,operator_group_type,operator_group_name,trial_appointment_datetime,appointment_added_by_id,is_paid
10326881,91ce888e6774bd668a675b5640499103,2020-02-19 20:30:37,,2020-02-19 22:42:07.825507,2020-02-20 02:28:41.611070,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-20 20:43:37.909594,5101191,1
10356520,91ce888e6774bd668a675b5640499103,2020-02-29 23:51:20,1.0,2020-03-01 00:23:11.448602,2020-03-17 17:29:45.510024,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-01 05:03:10.843826,1808859,1
11002099,91ce888e6774bd668a675b5640499103,2020-05-02 07:57:42,,2020-05-05 16:12:14.203616,,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-05-02 23:00:17.463008,3646377,1
11915993,91ce888e6774bd668a675b5640499103,2020-12-15 07:27:20,1.0,2020-12-15 11:16:14.991764,2020-12-15 18:27:49.318947,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-12-16 17:17:07.731085,5834813,0
11116701,91ce888e6774bd668a675b5640499103,2020-06-07 09:53:55,1.0,2020-06-07 11:42:54.096323,2020-06-07 15:19:22.341176,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-06-08 02:55:39.441175,987995,1
11448561,4502821cb71c7f2195cd4e542273fe38,2020-09-04 10:44:20,,2020-09-04 13:59:04.662552,2020-09-04 15:23:17.495397,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-09-04 19:53:58.548117,5064176,1
10225076,91ce888e6774bd668a675b5640499103,2020-01-24 03:36:04,,2020-01-24 06:27:54.179785,2020-01-24 11:52:49.928870,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-01-25 05:05:00.902719,6418622,1
11631313,91ce888e6774bd668a675b5640499103,2020-10-23 03:35:19,,2020-10-23 08:53:39.944923,2020-10-23 16:03:22.507241,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-24 14:46:01.894503,10341607,1
11273221,4502821cb71c7f2195cd4e542273fe38,2020-07-23 09:57:08,0.0,2020-07-23 10:59:03.659229,2020-07-23 13:03:39.532888,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-07-23 19:38:59.040276,5047960,1
11499747,91ce888e6774bd668a675b5640499103,2020-09-24 05:56:55,,2020-09-24 17:17:34.863692,2020-09-25 06:03:40.822682,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-10-07 04:40:38.320880,4740585,0
10330511,4cedf3fbf9f7dc88b37bc42c66908c06,2020-03-04 23:11:16,,2020-03-05 00:22:26.717833,2020-03-05 02:35:21.616253,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-05 09:40:44.550790,5126469,0
11359779,91ce888e6774bd668a675b5640499103,2020-08-19 11:39:45,,2020-08-21 20:20:17.508110,2020-08-22 03:12:11.262810,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-08-20 19:47:12.696281,-2,0
11649139,4502821cb71c7f2195cd4e542273fe38,2020-10-28 13:47:17,0.0,2020-10-28 16:43:57.676253,2020-10-31 03:24:20.910771,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-31 11:23:51.402409,10458599,0
11110284,91ce888e6774bd668a675b5640499103,2020-06-08 23:04:15,1.0,2020-06-09 03:20:23.651723,2020-06-09 11:28:11.605250,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-06-10 13:16:43.016405,6620219,1
10272528,91ce888e6774bd668a675b5640499103,2020-02-07 20:46:30,,2020-03-02 18:12:06.580001,,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-02-08 20:34:16.047629,5545041,1
11552549,91ce888e6774bd668a675b5640499103,2020-09-26 18:00:15,1.0,2020-09-27 20:14:33.835441,2020-09-28 01:09:39.260393,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-09-27 16:53:15.813727,-2,1
11549838,4502821cb71c7f2195cd4e542273fe38,2020-10-03 17:59:44,,2020-10-04 10:04:40.631670,2020-10-04 10:49:28.401279,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-03 21:28:59.253996,-2,0
10286563,91ce888e6774bd668a675b5640499103,2020-02-08 21:32:55,,2020-02-08 21:47:46.439271,2020-02-08 22:16:37.576825,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-08 23:52:37.802578,6453822,1
11623268,4502821cb71c7f2195cd4e542273fe38,2020-10-10 00:40:01,0.0,2020-10-10 04:49:31.218835,2020-10-11 12:30:30.266924,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-10-12 15:07:19.084139,2650854,1
10307759,91ce888e6774bd668a675b5640499103,2020-02-21 01:15:21,,2020-02-21 01:25:18.753969,2020-02-21 01:43:13.250191,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-21 05:31:53.656846,6369124,0
11210736,583eb722b77d6c7791d1811f6a42450c,2020-07-06 13:57:07,,2020-07-08 22:10:17.279330,,21790c97eeb6336e5f0fdb9ef4de636f,2d651a7c0cd492ac0ea68032f936f610,2020-07-08 18:48:49.279334,7095281,0
11012727,91ce888e6774bd668a675b5640499103,2020-05-05 02:19:43,,2020-05-05 11:53:16.268508,2020-05-05 19:50:55.294501,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-05-06 15:23:10.795316,-2,1
11023771,91ce888e6774bd668a675b5640499103,2020-05-05 14:37:44,,2020-05-06 03:26:18.291851,2020-05-06 14:24:20.365642,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-05-07 04:17:40.017633,4986532,1
10447872,91ce888e6774bd668a675b5640499103,2020-04-03 11:46:31,1.0,2020-04-03 13:51:45.856291,2020-04-03 18:06:14.657267,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-04 07:33:40.678958,6954283,1
10510957,91ce888e6774bd668a675b5640499103,2020-04-21 04:58:08,0.0,2020-04-21 06:26:30.970567,2020-04-21 09:35:44.957918,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-21 19:39:34.243494,6452114,1
10540802,91ce888e6774bd668a675b5640499103,2020-04-23 10:50:48,0.0,2020-04-23 11:22:33.988746,2020-04-24 05:04:22.965701,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-24 08:24:10.892817,6418417,0
10189723,4502821cb71c7f2195cd4e542273fe38,2020-01-24 00:32:54,,2020-01-28 07:49:50.992933,2020-01-28 13:30:18.026081,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-01-25 03:01:35.456504,6343161,1
11824742,91ce888e6774bd668a675b5640499103,2020-11-21 08:47:39,1.0,2020-11-23 11:32:43.577740,,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-11-22 06:39:39.788000,10483252,0
11697733,91ce888e6774bd668a675b5640499103,2020-11-02 05:35:22,1.0,2020-11-02 17:00:02.077413,,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-11-03 17:02:40.108699,-2,1
11899699,91ce888e6774bd668a675b5640499103,2020-12-20 11:49:59,1.0,2020-12-21 17:55:30.335695,2020-12-22 13:54:29.066928,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-12-20 14:15:08.968526,10400937,0
11586060,91ce888e6774bd668a675b5640499103,2020-10-13 06:23:31,0.0,2020-10-17 12:57:39.669172,2020-10-17 16:52:32.753668,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-14 00:36:01.230211,10499902,1
11183018,91ce888e6774bd668a675b5640499103,2020-07-01 12:43:58,0.0,2020-07-01 15:21:22.288167,2020-07-01 19:41:19.592508,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-07-02 09:13:21.601589,3646377,0
10379118,91ce888e6774bd668a675b5640499103,2020-03-08 02:51:56,1.0,2020-03-08 06:33:59.708360,2020-03-08 14:06:28.492144,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-09 13:59:49.412948,3646422,1
11003806,91ce888e6774bd668a675b5640499103,2020-05-02 11:34:14,,2020-05-05 08:23:41.979911,2020-05-05 11:57:42.557823,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-05-03 04:09:39.618198,5256372,1
11921841,91ce888e6774bd668a675b5640499103,2020-12-15 17:44:44,,2020-12-15 19:34:05.331475,2020-12-15 22:36:25.032067,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-12-16 08:16:13.328335,10830452,1
10391009,91ce888e6774bd668a675b5640499103,2020-03-18 02:33:57,0.0,2020-03-18 04:41:53.933923,2020-03-18 08:31:48.608147,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-03-18 21:02:28.275458,5835193,1
10412098,91ce888e6774bd668a675b5640499103,2020-03-21 09:02:29,0.0,2020-03-21 12:51:37.132825,2020-03-21 20:38:20.642895,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-23 08:34:27.884046,5064182,1
10549648,91ce888e6774bd668a675b5640499103,2020-04-21 12:24:11,,2020-04-22 01:58:32.597866,2020-04-22 08:55:19.345876,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-23 06:54:49.455864,6368898,1
11930782,91ce888e6774bd668a675b5640499103,2020-12-28 06:19:57,1.0,2020-12-30 09:51:57.269804,2020-12-30 13:55:39.562736,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-12-29 01:13:28.664799,10801750,1
10534428,a636bcf354a837fb5c25c3d5b940170b,2020-04-17 04:27:12,1.0,2020-04-17 04:32:34.720540,2020-04-17 04:39:13.434026,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-17 05:02:54.481333,4938827,1
10375505,91ce888e6774bd668a675b5640499103,2020-03-16 21:08:00,1.0,2020-03-26 00:05:11.379906,2020-03-26 03:42:43.681618,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-03-17 14:00:52.380058,6955406,0
11266623,4cedf3fbf9f7dc88b37bc42c66908c06,2020-07-23 22:49:52,,2020-07-26 09:19:13.659545,2020-07-26 17:29:41.343376,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-07-25 12:53:36.948048,-2,1
10316853,91ce888e6774bd668a675b5640499103,2020-02-29 02:44:18,,2020-02-29 05:43:03.035288,2020-02-29 11:37:54.250401,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-01 06:24:22.907503,4700850,1
11031699,91ce888e6774bd668a675b5640499103,2020-05-11 15:41:20,,2020-05-12 10:30:47.562399,,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-05-13 02:08:32.784753,-2,0
10512211,91ce888e6774bd668a675b5640499103,2020-04-10 09:56:22,,2020-04-10 13:19:21.977918,2020-04-10 20:13:25.694608,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-11 18:04:00.170650,5151573,1
10215262,91ce888e6774bd668a675b5640499103,2020-01-30 01:52:35,,2020-01-30 02:41:48.163459,2020-01-30 04:19:26.736257,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-01-30 09:30:34.175804,6343661,1
10159940,f12c0522bfa2143e29832a5f3bf7c0b5,2020-01-07 14:51:22,,2020-01-07 20:43:26.102828,2020-01-08 03:17:13.789572,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-01-09 04:33:13.217412,5165623,1
4008971,f1a1996543f7c52fb277501d7f8abed9,2020-03-12 10:06:45,,2020-03-12 15:45:12.121012,2020-03-24 19:52:40.273559,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-13 12:04:47.104873,4938754,0
11616113,91ce888e6774bd668a675b5640499103,2020-10-14 10:13:22,0.0,2020-10-14 19:24:11.676864,2020-10-15 01:00:56.094775,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-15 12:19:37.036797,5369733,0
11122617,4502821cb71c7f2195cd4e542273fe38,2020-06-10 00:58:32,1.0,2020-06-11 22:49:40.569313,2020-06-12 02:15:41.163620,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-06-10 17:02:48.136313,3032248,0
10400879,4502821cb71c7f2195cd4e542273fe38,2020-03-27 02:07:49,1.0,2020-03-27 05:41:36.585596,2020-03-27 13:18:19.594197,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-28 12:14:38.481865,4208597,0
10207893,91ce888e6774bd668a675b5640499103,2020-01-25 14:54:06,,2020-01-26 04:21:09.359501,2020-01-26 13:19:25.381337,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-01-29 12:09:37.566679,4870795,0
10424625,91ce888e6774bd668a675b5640499103,2020-03-30 05:15:34,0.0,2020-03-30 07:10:09.759942,2020-04-01 06:13:42.601728,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-31 00:47:35.380399,6343172,1
11850614,91ce888e6774bd668a675b5640499103,2020-12-02 18:36:26,1.0,2020-12-11 04:27:21.943540,,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-12-03 11:47:55.633717,-2,1
10209584,91ce888e6774bd668a675b5640499103,2020-01-21 06:22:58,,2020-01-21 08:13:40.805392,2020-01-21 11:58:50.597385,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-01-21 23:53:03.241830,6368842,1
11468442,91ce888e6774bd668a675b5640499103,2020-09-12 13:56:37,1.0,2020-09-12 16:52:14.464317,2020-09-12 22:33:11.129346,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-09-13 16:34:19.279208,10341821,1
10225702,91ce888e6774bd668a675b5640499103,2020-02-04 15:16:11,,2020-02-05 02:38:26.782778,2020-02-05 04:22:58.195134,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-05 09:54:47.359794,6453883,0
10344146,91ce888e6774bd668a675b5640499103,2020-03-08 12:11:55,,2020-03-08 14:26:28.488562,2020-03-08 19:05:10.346094,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-03-11 10:13:21.081544,6343161,0
11126729,4502821cb71c7f2195cd4e542273fe38,2020-06-08 19:13:17,0.0,2020-06-08 22:21:45.824683,2020-06-09 04:29:22.418083,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-06-09 23:49:43.806508,6418342,0
10203404,91ce888e6774bd668a675b5640499103,2020-01-20 12:35:31,,2021-02-22 15:51:33.988007,2021-02-23 19:20:11.479545,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-01-24 19:27:21.504828,5832062,0
11244677,91ce888e6774bd668a675b5640499103,2020-07-11 00:48:31,0.0,2020-07-12 03:27:39.284506,2020-07-12 03:35:28.771829,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-07-11 01:24:55.661965,4380084,1
11130319,91ce888e6774bd668a675b5640499103,2020-06-09 08:58:18,,2020-06-10 09:28:37.264473,2020-06-10 16:16:51.425061,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-06-10 16:38:23.328315,6343199,0
11573734,a636bcf354a837fb5c25c3d5b940170b,2020-10-03 06:06:45,0.0,2020-11-15 14:53:43.066463,2020-11-15 20:43:47.965412,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-04 09:17:28.204413,-2,1
10340839,91ce888e6774bd668a675b5640499103,2020-02-27 05:45:30,,2020-02-27 08:40:57.295735,2020-02-27 17:46:21.234622,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-28 13:33:51.483193,6956494,1
10430358,91ce888e6774bd668a675b5640499103,2020-04-01 10:55:05,,2020-04-05 04:19:45.306954,,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-04-02 20:55:02.780519,6344050,1
10180601,f5bffc1a757263e7b8b397484d2737d7,2020-01-21 20:07:05,1.0,2020-03-01 00:26:05.452149,2020-03-01 08:37:11.616072,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-02 10:34:07.925227,1808859,1
10401113,91ce888e6774bd668a675b5640499103,2020-03-26 13:46:51,,2020-03-26 15:43:41.909152,2020-03-26 22:37:16.532654,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-27 17:38:33.039543,4870668,1
11694568,91ce888e6774bd668a675b5640499103,2020-10-27 17:26:40,1.0,2020-10-29 10:20:58.841140,2020-10-29 13:21:14.039665,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-10-29 22:56:19.248952,10635205,1
10151398,91ce888e6774bd668a675b5640499103,2020-01-07 22:46:42,,2020-01-08 02:27:47.128205,2020-01-08 09:58:03.676433,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-01-09 09:44:27.363853,6343815,1
11021619,91ce888e6774bd668a675b5640499103,2020-05-08 00:01:06,,2020-05-08 12:16:22.848812,2020-05-11 04:40:32.586855,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-05-10 04:07:53.083921,5962808,1
4053504,4cedf3fbf9f7dc88b37bc42c66908c06,2020-03-29 16:09:47,,2020-03-30 07:08:26.145221,2020-03-30 18:09:17.442580,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-31 17:59:16.383062,4938754,1
11772330,91ce888e6774bd668a675b5640499103,2020-11-20 03:28:12,,2020-11-20 04:02:40.566691,2020-11-20 05:25:22.725105,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-11-20 09:53:41.806579,5550313,1
10524631,91ce888e6774bd668a675b5640499103,2020-04-23 12:45:29,1.0,2020-04-23 16:02:33.251145,2020-04-23 23:16:40.098728,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-24 16:39:55.058524,6956494,0
11527613,91ce888e6774bd668a675b5640499103,2020-10-02 20:01:29,0.0,2020-10-03 22:20:11.554746,2020-10-04 04:18:04.023987,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-10-03 23:47:20.949960,-2,1
10407503,91ce888e6774bd668a675b5640499103,2020-03-26 10:21:14,,2020-03-26 14:17:16.202756,2020-03-26 22:15:15.570305,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-27 23:31:13.407202,4700850,1
10284583,91ce888e6774bd668a675b5640499103,2020-02-14 22:23:50,,2020-02-14 22:56:43.078896,2020-02-15 00:02:14.669017,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-02-15 03:32:58.465679,6343815,0
11827646,91ce888e6774bd668a675b5640499103,2020-12-04 07:01:19,1.0,2020-12-05 01:34:15.061071,2020-12-05 04:32:12.857598,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-12-07 08:49:59.876870,10635069,1
11004674,a636bcf354a837fb5c25c3d5b940170b,2020-04-30 02:11:32,1.0,2020-04-30 07:29:08.996111,2020-04-30 09:31:05.131005,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-30 16:00:53.534391,6367375,1
11593040,91ce888e6774bd668a675b5640499103,2020-10-15 20:22:34,1.0,2020-10-15 22:52:48.997459,2020-10-16 03:53:26.468446,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-10-16 19:42:04.213892,6620219,1
10524834,91ce888e6774bd668a675b5640499103,2020-04-11 20:14:07,0.0,2020-04-12 00:31:54.579205,2020-04-12 05:53:18.193769,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-04-12 21:09:59.230528,7688446,1
11939115,91ce888e6774bd668a675b5640499103,2020-12-18 18:48:45,0.0,2020-12-19 16:52:20.663573,2020-12-20 00:27:05.980983,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-12-20 06:03:54.453072,11283060,1
10407895,91ce888e6774bd668a675b5640499103,2020-03-26 05:53:56,0.0,2020-03-26 20:13:47.238925,2020-03-27 04:19:58.109104,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-03-28 06:00:36.465950,6344081,0
10313917,91ce888e6774bd668a675b5640499103,2020-02-15 06:29:00,0.0,2020-02-16 01:50:30.533458,2020-02-17 08:42:53.340064,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-16 19:28:21.937700,7500692,1
11140652,91ce888e6774bd668a675b5640499103,2020-06-09 14:02:30,0.0,2020-07-19 23:08:06.053640,,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-06-10 17:17:26.748948,5710436,0
10236141,91ce888e6774bd668a675b5640499103,2020-02-02 12:50:58,1.0,2020-02-03 07:04:07.467640,2020-02-03 14:26:21.472808,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-04 13:47:07.977525,6418973,1
10505686,91ce888e6774bd668a675b5640499103,2020-04-10 08:19:12,1.0,2020-04-10 09:39:10.274230,2020-04-10 11:49:26.597653,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-10 19:00:35.992666,4197422,1
11209567,a636bcf354a837fb5c25c3d5b940170b,2020-07-07 12:02:00,1.0,2020-07-09 09:21:20.991889,2020-07-09 14:51:21.927661,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-07-08 13:36:47.398941,-2,0
11005549,f5bffc1a757263e7b8b397484d2737d7,2020-04-25 20:52:03,0.0,2020-04-26 22:53:32.017002,2020-04-26 23:24:00.575626,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-04-25 23:27:38.923830,-2,0
11844399,91ce888e6774bd668a675b5640499103,2020-12-08 06:15:32,0.0,2020-12-08 09:41:11.239332,2020-12-08 11:08:48.239820,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-12-08 15:51:35.165064,5834861,1
11614317,91ce888e6774bd668a675b5640499103,2020-10-10 11:06:39,1.0,2020-10-17 21:03:38.529041,2020-10-17 23:30:57.136126,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-10 22:31:49.800394,10329644,1
11953057,91ce888e6774bd668a675b5640499103,2020-12-29 22:40:55,1.0,2021-01-05 13:32:44.061081,2021-01-05 21:29:51.800628,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-12-31 11:41:00.276963,-2,1
10361450,91ce888e6774bd668a675b5640499103,2020-03-09 08:18:22,,2020-03-09 20:44:43.234263,2020-03-10 02:58:14.904421,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-03-10 22:42:22.326316,6452354,1
11651353,91ce888e6774bd668a675b5640499103,2020-10-18 04:32:37,,2020-10-21 11:14:05.859375,2020-10-21 17:54:48.714285,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-19 11:36:25.232141,5256802,0
10553947,2916b0834eaf3921234cdd5f2a3d0a3a,2020-04-30 23:12:45,1.0,2020-05-01 10:27:50.658330,2020-05-01 14:56:39.053958,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-05-02 09:59:43.793620,6954183,1
11673489,91ce888e6774bd668a675b5640499103,2020-10-21 13:40:49,1.0,2020-10-22 17:56:38.677150,2020-10-22 22:45:52.230457,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-10-22 12:06:04.201428,10645975,0
11261360,91ce888e6774bd668a675b5640499103,2020-07-17 02:10:32,1.0,2020-07-17 21:23:04.274149,2020-07-18 01:14:01.073598,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-10-15 12:27:23.229994,10437832,1
10557571,91ce888e6774bd668a675b5640499103,2020-04-25 09:44:32,0.0,2020-04-26 03:16:55.394479,2020-04-26 04:25:05.297460,e908f62885515872936a2bf07e5960a0,a0b8ef7535f9201f77c5a97d2ba4db2b,2020-04-25 15:01:36.804562,7812392,1
11936555,91ce888e6774bd668a675b5640499103,2020-12-17 14:56:51,1.0,2020-12-18 08:09:40.651447,2020-12-18 15:24:04.032790,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-12-19 14:16:46.089968,4578767,0
11441360,91ce888e6774bd668a675b5640499103,2020-09-08 10:07:28,,2020-09-08 12:19:27.572605,2020-09-08 16:09:46.078416,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-09-09 04:21:35.120050,10501771,0
10281498,91ce888e6774bd668a675b5640499103,2020-02-11 11:45:54,,2020-02-11 15:16:05.254127,2020-02-12 14:02:02.726864,a170e8b5b0085420fa52f9f9e1d546f9,d4f622b69e50e86a65cd6fae4bcf575f,2020-02-13 15:42:29.896449,5835239,1
